"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDP","TOT","MLN_USD","A","1960",25071.833,
"AUS","GDP","TOT","MLN_USD","A","1961",25363.455,
"AUS","GDP","TOT","MLN_USD","A","1962",27953.904,
"AUS","GDP","TOT","MLN_USD","A","1963",30431.547,
"AUS","GDP","TOT","MLN_USD","A","1964",32742.466,
"AUS","GDP","TOT","MLN_USD","A","1965",34538.087,
"AUS","GDP","TOT","MLN_USD","A","1966",38340.322,
"AUS","GDP","TOT","MLN_USD","A","1967",41063.061,
"AUS","GDP","TOT","MLN_USD","A","1968",46555.241,
"AUS","GDP","TOT","MLN_USD","A","1969",52208.329,
"AUS","GDP","TOT","MLN_USD","A","1970",58911.123,
"AUS","GDP","TOT","MLN_USD","A","1971",64190.943,
"AUS","GDP","TOT","MLN_USD","A","1972",69870.522,
"AUS","GDP","TOT","MLN_USD","A","1973",78914.75,
"AUS","GDP","TOT","MLN_USD","A","1974",86393.219,
"AUS","GDP","TOT","MLN_USD","A","1975",96932.35,
"AUS","GDP","TOT","MLN_USD","A","1976",104369.683,
"AUS","GDP","TOT","MLN_USD","A","1977",110361.996,
"AUS","GDP","TOT","MLN_USD","A","1978",123440.344,
"AUS","GDP","TOT","MLN_USD","A","1979",138092.035,
"AUS","GDP","TOT","MLN_USD","A","1980",155158.909,
"AUS","GDP","TOT","MLN_USD","A","1981",178431.331,
"AUS","GDP","TOT","MLN_USD","A","1982",182042.927,
"AUS","GDP","TOT","MLN_USD","A","1983",196748.099,
"AUS","GDP","TOT","MLN_USD","A","1984",212023.379,
"AUS","GDP","TOT","MLN_USD","A","1985",229157.474,
"AUS","GDP","TOT","MLN_USD","A","1986",240013.841,
"AUS","GDP","TOT","MLN_USD","A","1987",261086.931,
"AUS","GDP","TOT","MLN_USD","A","1988",283187.112,
"AUS","GDP","TOT","MLN_USD","A","1989",299877.259,
"AUS","GDP","TOT","MLN_USD","A","1990",304395.003,
"AUS","GDP","TOT","MLN_USD","A","1991",314167.65,
"AUS","GDP","TOT","MLN_USD","A","1992",334839.065,
"AUS","GDP","TOT","MLN_USD","A","1993",355949.857,
"AUS","GDP","TOT","MLN_USD","A","1994",381647.453,
"AUS","GDP","TOT","MLN_USD","A","1995",404102.992,
"AUS","GDP","TOT","MLN_USD","A","1996",424472.904,
"AUS","GDP","TOT","MLN_USD","A","1997",450962.701,
"AUS","GDP","TOT","MLN_USD","A","1998",478691.653,
"AUS","GDP","TOT","MLN_USD","A","1999",510947.993,
"AUS","GDP","TOT","MLN_USD","A","2000",539145.387,
"AUS","GDP","TOT","MLN_USD","A","2001",569808.633,
"AUS","GDP","TOT","MLN_USD","A","2002",600908.415,
"AUS","GDP","TOT","MLN_USD","A","2003",639129.682,
"AUS","GDP","TOT","MLN_USD","A","2004",678093.349,
"AUS","GDP","TOT","MLN_USD","A","2005",719977.551,
"AUS","GDP","TOT","MLN_USD","A","2006",776413.103,
"AUS","GDP","TOT","MLN_USD","A","2007",826927.984,
"AUS","GDP","TOT","MLN_USD","A","2008",852859.354,
"AUS","GDP","TOT","MLN_USD","A","2009",904208.888,
"AUS","GDP","TOT","MLN_USD","A","2010",943487.934,
"AUS","GDP","TOT","MLN_USD","A","2011",993249.916,
"AUS","GDP","TOT","MLN_USD","A","2012",998266.252,
"AUS","GDP","TOT","MLN_USD","A","2013",1105431.18,
"AUS","GDP","TOT","MLN_USD","A","2014",1118585.036,
"AUS","GDP","TOT","MLN_USD","A","2015",1125701.148,
"AUS","GDP","TOT","MLN_USD","A","2016",1213233.545,
"AUS","GDP","TOT","MLN_USD","A","2017",1248366.725,
"AUS","GDP","TOT","MLN_USD","A","2018",1326195.638,
"AUS","GDP","TOT","MLN_USD","A","2019",1341053.276,
"AUS","GDP","TOT","MLN_USD","A","2020",1436700.137,
"AUS","GDP","TOT","MLN_USD","A","2021",1611809.807,
"AUS","GDP","TOT","MLN_USD","A","2022",1804621.816,
"AUS","GDP","TOT","USD_CAP","A","1960",2412.627589,
"AUS","GDP","TOT","USD_CAP","A","1961",2383.188902,
"AUS","GDP","TOT","USD_CAP","A","1962",2577.332834,
"AUS","GDP","TOT","USD_CAP","A","1963",2752.620592,
"AUS","GDP","TOT","USD_CAP","A","1964",2902.590472,
"AUS","GDP","TOT","USD_CAP","A","1965",3001.900269,
"AUS","GDP","TOT","USD_CAP","A","1966",3275.594754,
"AUS","GDP","TOT","USD_CAP","A","1967",3447.128012,
"AUS","GDP","TOT","USD_CAP","A","1968",3833.100887,
"AUS","GDP","TOT","USD_CAP","A","1969",4207.900059,
"AUS","GDP","TOT","USD_CAP","A","1970",4652.052555,
"AUS","GDP","TOT","USD_CAP","A","1971",4863.547147,
"AUS","GDP","TOT","USD_CAP","A","1972",5210.606409,
"AUS","GDP","TOT","USD_CAP","A","1973",5796.441599,
"AUS","GDP","TOT","USD_CAP","A","1974",6245.904885,
"AUS","GDP","TOT","USD_CAP","A","1975",6939.163592,
"AUS","GDP","TOT","USD_CAP","A","1976",7396.803098,
"AUS","GDP","TOT","USD_CAP","A","1977",7727.601527,
"AUS","GDP","TOT","USD_CAP","A","1978",8553.932397,
"AUS","GDP","TOT","USD_CAP","A","1979",9456.751581,
"AUS","GDP","TOT","USD_CAP","A","1980",10478.492046,
"AUS","GDP","TOT","USD_CAP","A","1981",11956.559959,
"AUS","GDP","TOT","USD_CAP","A","1982",11988.970545,
"AUS","GDP","TOT","USD_CAP","A","1983",12781.245289,
"AUS","GDP","TOT","USD_CAP","A","1984",13609.213388,
"AUS","GDP","TOT","USD_CAP","A","1985",14514.385569,
"AUS","GDP","TOT","USD_CAP","A","1986",14983.633868,
"AUS","GDP","TOT","USD_CAP","A","1987",16053.156429,
"AUS","GDP","TOT","USD_CAP","A","1988",17129.426919,
"AUS","GDP","TOT","USD_CAP","A","1989",17834.550059,
"AUS","GDP","TOT","USD_CAP","A","1990",17837.282129,
"AUS","GDP","TOT","USD_CAP","A","1991",18176.790696,
"AUS","GDP","TOT","USD_CAP","A","1992",19157.087211,
"AUS","GDP","TOT","USD_CAP","A","1993",20184.513428,
"AUS","GDP","TOT","USD_CAP","A","1994",21434.245193,
"AUS","GDP","TOT","USD_CAP","A","1995",22444.056465,
"AUS","GDP","TOT","USD_CAP","A","1996",23290.949915,
"AUS","GDP","TOT","USD_CAP","A","1997",24478.244636,
"AUS","GDP","TOT","USD_CAP","A","1998",25725.59883,
"AUS","GDP","TOT","USD_CAP","A","1999",27160.314973,
"AUS","GDP","TOT","USD_CAP","A","2000",28333.12594,
"AUS","GDP","TOT","USD_CAP","A","2001",29562.516305,
"AUS","GDP","TOT","USD_CAP","A","2002",30823.40346,
"AUS","GDP","TOT","USD_CAP","A","2003",32409.076853,
"AUS","GDP","TOT","USD_CAP","A","2004",34019.141874,
"AUS","GDP","TOT","USD_CAP","A","2005",35683.435996,
"AUS","GDP","TOT","USD_CAP","A","2006",37964.554442,
"AUS","GDP","TOT","USD_CAP","A","2007",39703.469623,
"AUS","GDP","TOT","USD_CAP","A","2008",40136.06886,
"AUS","GDP","TOT","USD_CAP","A","2009",41684.556225,
"AUS","GDP","TOT","USD_CAP","A","2010",42823.915178,
"AUS","GDP","TOT","USD_CAP","A","2011",44460.605016,
"AUS","GDP","TOT","USD_CAP","A","2012",43911.683304,
"AUS","GDP","TOT","USD_CAP","A","2013",47796.022174,
"AUS","GDP","TOT","USD_CAP","A","2014",47648.633963,
"AUS","GDP","TOT","USD_CAP","A","2015",47266.591718,
"AUS","GDP","TOT","USD_CAP","A","2016",50152.476571,
"AUS","GDP","TOT","USD_CAP","A","2017",50758.582318,
"AUS","GDP","TOT","USD_CAP","A","2018",53118.792237,
"AUS","GDP","TOT","USD_CAP","A","2019",52921.968891,
"AUS","GDP","TOT","USD_CAP","A","2020",56000.130076,
"AUS","GDP","TOT","USD_CAP","A","2021",62745.388207,
"AUS","GDP","TOT","USD_CAP","A","2022",69418.944207,
"AUT","GDP","TOT","MLN_USD","A","1970",28594.177,"E"
"AUT","GDP","TOT","MLN_USD","A","1971",31579.835,"E"
"AUT","GDP","TOT","MLN_USD","A","1972",34990.129,"E"
"AUT","GDP","TOT","MLN_USD","A","1973",38711.33,"E"
"AUT","GDP","TOT","MLN_USD","A","1974",43858.904,"E"
"AUT","GDP","TOT","MLN_USD","A","1975",47747.762,"E"
"AUT","GDP","TOT","MLN_USD","A","1976",52681.195,"E"
"AUT","GDP","TOT","MLN_USD","A","1977",58796.949,"E"
"AUT","GDP","TOT","MLN_USD","A","1978",62800.056,"E"
"AUT","GDP","TOT","MLN_USD","A","1979",71653.406,"E"
"AUT","GDP","TOT","MLN_USD","A","1980",79478.652,"E"
"AUT","GDP","TOT","MLN_USD","A","1981",86873.502,"E"
"AUT","GDP","TOT","MLN_USD","A","1982",94095.976,"E"
"AUT","GDP","TOT","MLN_USD","A","1983",100688.645,"E"
"AUT","GDP","TOT","MLN_USD","A","1984",104374.685,"E"
"AUT","GDP","TOT","MLN_USD","A","1985",110365.942,"E"
"AUT","GDP","TOT","MLN_USD","A","1986",115179.71,"E"
"AUT","GDP","TOT","MLN_USD","A","1987",119629.722,"E"
"AUT","GDP","TOT","MLN_USD","A","1988",127931.5,"E"
"AUT","GDP","TOT","MLN_USD","A","1989",138114.602,"E"
"AUT","GDP","TOT","MLN_USD","A","1990",149511.327,"E"
"AUT","GDP","TOT","MLN_USD","A","1991",159887.079,"E"
"AUT","GDP","TOT","MLN_USD","A","1992",166954.321,"E"
"AUT","GDP","TOT","MLN_USD","A","1993",171812.082,"E"
"AUT","GDP","TOT","MLN_USD","A","1994",179696.263,"E"
"AUT","GDP","TOT","MLN_USD","A","1995",188359.111,
"AUT","GDP","TOT","MLN_USD","A","1996",195478.33,
"AUT","GDP","TOT","MLN_USD","A","1997",202600.685,
"AUT","GDP","TOT","MLN_USD","A","1998",212786.029,
"AUT","GDP","TOT","MLN_USD","A","1999",220639.939,
"AUT","GDP","TOT","MLN_USD","A","2000",235393.211,
"AUT","GDP","TOT","MLN_USD","A","2001",238924.377,
"AUT","GDP","TOT","MLN_USD","A","2002",251984.784,
"AUT","GDP","TOT","MLN_USD","A","2003",261070.253,
"AUT","GDP","TOT","MLN_USD","A","2004",276000.045,
"AUT","GDP","TOT","MLN_USD","A","2005",288086.722,
"AUT","GDP","TOT","MLN_USD","A","2006",311394.8,
"AUT","GDP","TOT","MLN_USD","A","2007",327137.69,
"AUT","GDP","TOT","MLN_USD","A","2008",343812.976,
"AUT","GDP","TOT","MLN_USD","A","2009",341396.516,
"AUT","GDP","TOT","MLN_USD","A","2010",351323.808,
"AUT","GDP","TOT","MLN_USD","A","2011",373031.477,
"AUT","GDP","TOT","MLN_USD","A","2012",391635.176,
"AUT","GDP","TOT","MLN_USD","A","2013",406370.245,
"AUT","GDP","TOT","MLN_USD","A","2014",417059.519,
"AUT","GDP","TOT","MLN_USD","A","2015",430975.924,
"AUT","GDP","TOT","MLN_USD","A","2016",460282.647,
"AUT","GDP","TOT","MLN_USD","A","2017",476590.588,
"AUT","GDP","TOT","MLN_USD","A","2018",503361.417,
"AUT","GDP","TOT","MLN_USD","A","2019",530139.203,
"AUT","GDP","TOT","MLN_USD","A","2020",510361.633,
"AUT","GDP","TOT","MLN_USD","A","2021",535814.997,
"AUT","GDP","TOT","MLN_USD","A","2022",613714.889,
"AUT","GDP","TOT","USD_CAP","A","1970",3829.646689,"E"
"AUT","GDP","TOT","USD_CAP","A","1971",4210.347708,"E"
"AUT","GDP","TOT","USD_CAP","A","1972",4638.431362,"E"
"AUT","GDP","TOT","USD_CAP","A","1973",5103.316706,"E"
"AUT","GDP","TOT","USD_CAP","A","1974",5772.030257,"E"
"AUT","GDP","TOT","USD_CAP","A","1975",6300.403784,"E"
"AUT","GDP","TOT","USD_CAP","A","1976",6963.323109,"E"
"AUT","GDP","TOT","USD_CAP","A","1977",7768.711478,"E"
"AUT","GDP","TOT","USD_CAP","A","1978",8304.353702,"E"
"AUT","GDP","TOT","USD_CAP","A","1979",9491.2402,"E"
"AUT","GDP","TOT","USD_CAP","A","1980",10527.764347,"E"
"AUT","GDP","TOT","USD_CAP","A","1981",11477.980004,"E"
"AUT","GDP","TOT","USD_CAP","A","1982",12423.32151,"E"
"AUT","GDP","TOT","USD_CAP","A","1983",13315.239773,"E"
"AUT","GDP","TOT","USD_CAP","A","1984",13803.556965,"E"
"AUT","GDP","TOT","USD_CAP","A","1985",14589.051633,"E"
"AUT","GDP","TOT","USD_CAP","A","1986",15215.699333,"E"
"AUT","GDP","TOT","USD_CAP","A","1987",15793.565749,"E"
"AUT","GDP","TOT","USD_CAP","A","1988",16865.676111,"E"
"AUT","GDP","TOT","USD_CAP","A","1989",18126.308279,"E"
"AUT","GDP","TOT","USD_CAP","A","1990",19473.072125,"E"
"AUT","GDP","TOT","USD_CAP","A","1991",20617.579156,"E"
"AUT","GDP","TOT","USD_CAP","A","1992",21293.2684,"E"
"AUT","GDP","TOT","USD_CAP","A","1993",21732.871184,"E"
"AUT","GDP","TOT","USD_CAP","A","1994",22642.841565,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23698.10309,
"AUT","GDP","TOT","USD_CAP","A","1996",24560.615338,
"AUT","GDP","TOT","USD_CAP","A","1997",25426.661912,
"AUT","GDP","TOT","USD_CAP","A","1998",26675.649686,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29381.672832,
"AUT","GDP","TOT","USD_CAP","A","2001",29708.48945,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32158.459529,
"AUT","GDP","TOT","USD_CAP","A","2004",33784.446804,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37662.888035,
"AUT","GDP","TOT","USD_CAP","A","2007",39437.038795,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40927.556365,
"AUT","GDP","TOT","USD_CAP","A","2010",42019.005887,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48813.534409,
"AUT","GDP","TOT","USD_CAP","A","2015",49942.056293,
"AUT","GDP","TOT","USD_CAP","A","2016",52665.087457,
"AUT","GDP","TOT","USD_CAP","A","2017",54188.360666,
"AUT","GDP","TOT","USD_CAP","A","2018",56956.110562,
"AUT","GDP","TOT","USD_CAP","A","2019",59716.251399,
"AUT","GDP","TOT","USD_CAP","A","2020",57235.673886,
"AUT","GDP","TOT","USD_CAP","A","2021",59857.431692,
"AUT","GDP","TOT","USD_CAP","A","2022",67792.406005,
"BEL","GDP","TOT","MLN_USD","A","1970",37310.383,"E"
"BEL","GDP","TOT","MLN_USD","A","1971",40672.958,"E"
"BEL","GDP","TOT","MLN_USD","A","1972",44661.179,"E"
"BEL","GDP","TOT","MLN_USD","A","1973",49992.7,"E"
"BEL","GDP","TOT","MLN_USD","A","1974",56779.829,"E"
"BEL","GDP","TOT","MLN_USD","A","1975",61215.864,"E"
"BEL","GDP","TOT","MLN_USD","A","1976",68235.627,"E"
"BEL","GDP","TOT","MLN_USD","A","1977",72929.153,"E"
"BEL","GDP","TOT","MLN_USD","A","1978",80277.228,"E"
"BEL","GDP","TOT","MLN_USD","A","1979",88972.734,"E"
"BEL","GDP","TOT","MLN_USD","A","1980",101355.26,"E"
"BEL","GDP","TOT","MLN_USD","A","1981",110635.789,"E"
"BEL","GDP","TOT","MLN_USD","A","1982",118170.101,"E"
"BEL","GDP","TOT","MLN_USD","A","1983",123181.509,"E"
"BEL","GDP","TOT","MLN_USD","A","1984",130773.268,"E"
"BEL","GDP","TOT","MLN_USD","A","1985",137137.32,"E"
"BEL","GDP","TOT","MLN_USD","A","1986",142449.159,"E"
"BEL","GDP","TOT","MLN_USD","A","1987",149338.723,"E"
"BEL","GDP","TOT","MLN_USD","A","1988",161908.919,"E"
"BEL","GDP","TOT","MLN_USD","A","1989",174093.405,"E"
"BEL","GDP","TOT","MLN_USD","A","1990",186276.766,"E"
"BEL","GDP","TOT","MLN_USD","A","1991",196106.266,"E"
"BEL","GDP","TOT","MLN_USD","A","1992",203645.471,"E"
"BEL","GDP","TOT","MLN_USD","A","1993",206467.318,"E"
"BEL","GDP","TOT","MLN_USD","A","1994",217681.188,"E"
"BEL","GDP","TOT","MLN_USD","A","1995",227545.765,
"BEL","GDP","TOT","MLN_USD","A","1996",231009.739,
"BEL","GDP","TOT","MLN_USD","A","1997",241623.533,
"BEL","GDP","TOT","MLN_USD","A","1998",248642.021,
"BEL","GDP","TOT","MLN_USD","A","1999",260168.781,
"BEL","GDP","TOT","MLN_USD","A","2000",284881.505,
"BEL","GDP","TOT","MLN_USD","A","2001",296187.433,
"BEL","GDP","TOT","MLN_USD","A","2002",312900.475,
"BEL","GDP","TOT","MLN_USD","A","2003",320979.727,
"BEL","GDP","TOT","MLN_USD","A","2004",334135.685,
"BEL","GDP","TOT","MLN_USD","A","2005",347658.439,
"BEL","GDP","TOT","MLN_USD","A","2006",371888.473,
"BEL","GDP","TOT","MLN_USD","A","2007",390981.666,
"BEL","GDP","TOT","MLN_USD","A","2008",405729.43,
"BEL","GDP","TOT","MLN_USD","A","2009",407566.641,
"BEL","GDP","TOT","MLN_USD","A","2010",434058.868,
"BEL","GDP","TOT","MLN_USD","A","2011",451932.625,
"BEL","GDP","TOT","MLN_USD","A","2012",469720.336,
"BEL","GDP","TOT","MLN_USD","A","2013",487343.796,
"BEL","GDP","TOT","MLN_USD","A","2014",503619.623,
"BEL","GDP","TOT","MLN_USD","A","2015",520877.807,
"BEL","GDP","TOT","MLN_USD","A","2016",550677.566,
"BEL","GDP","TOT","MLN_USD","A","2017",573788.528,
"BEL","GDP","TOT","MLN_USD","A","2018",600269.926,
"BEL","GDP","TOT","MLN_USD","A","2019",641140.489,
"BEL","GDP","TOT","MLN_USD","A","2020",630920.981,
"BEL","GDP","TOT","MLN_USD","A","2021",689479.057,
"BEL","GDP","TOT","MLN_USD","A","2022",765169.283,"P"
"BEL","GDP","TOT","USD_CAP","A","1970",3876.358361,"E"
"BEL","GDP","TOT","USD_CAP","A","1971",4210.422831,"E"
"BEL","GDP","TOT","USD_CAP","A","1972",4606.13668,"E"
"BEL","GDP","TOT","USD_CAP","A","1973",5140.649136,"E"
"BEL","GDP","TOT","USD_CAP","A","1974",5820.624295,"E"
"BEL","GDP","TOT","USD_CAP","A","1975",6258.07381,"E"
"BEL","GDP","TOT","USD_CAP","A","1976",6964.325323,"E"
"BEL","GDP","TOT","USD_CAP","A","1977",7435.02407,"E"
"BEL","GDP","TOT","USD_CAP","A","1978",8177.48941,"E"
"BEL","GDP","TOT","USD_CAP","A","1979",9056.813105,"E"
"BEL","GDP","TOT","USD_CAP","A","1980",10306.791562,"E"
"BEL","GDP","TOT","USD_CAP","A","1981",11242.534199,"E"
"BEL","GDP","TOT","USD_CAP","A","1982",11998.411395,"E"
"BEL","GDP","TOT","USD_CAP","A","1983",12500.907203,"E"
"BEL","GDP","TOT","USD_CAP","A","1984",13269.999857,"E"
"BEL","GDP","TOT","USD_CAP","A","1985",13912.957898,"E"
"BEL","GDP","TOT","USD_CAP","A","1986",14448.926839,"E"
"BEL","GDP","TOT","USD_CAP","A","1987",15130.868228,"E"
"BEL","GDP","TOT","USD_CAP","A","1988",16348.153648,"E"
"BEL","GDP","TOT","USD_CAP","A","1989",17514.772642,"E"
"BEL","GDP","TOT","USD_CAP","A","1990",18687.845232,"E"
"BEL","GDP","TOT","USD_CAP","A","1991",19599.254006,"E"
"BEL","GDP","TOT","USD_CAP","A","1992",20269.681383,"E"
"BEL","GDP","TOT","USD_CAP","A","1993",20471.087763,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21518.928713,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22447.494784,
"BEL","GDP","TOT","USD_CAP","A","1996",22744.79044,
"BEL","GDP","TOT","USD_CAP","A","1997",23733.489191,
"BEL","GDP","TOT","USD_CAP","A","1998",24370.934405,
"BEL","GDP","TOT","USD_CAP","A","1999",25440.896241,
"BEL","GDP","TOT","USD_CAP","A","2000",27790.064114,
"BEL","GDP","TOT","USD_CAP","A","2001",28793.52095,
"BEL","GDP","TOT","USD_CAP","A","2002",30282.254116,
"BEL","GDP","TOT","USD_CAP","A","2003",30934.525167,
"BEL","GDP","TOT","USD_CAP","A","2004",32063.379543,
"BEL","GDP","TOT","USD_CAP","A","2005",33177.947339,
"BEL","GDP","TOT","USD_CAP","A","2006",35256.775979,
"BEL","GDP","TOT","USD_CAP","A","2007",36795.850249,
"BEL","GDP","TOT","USD_CAP","A","2008",37883.233422,
"BEL","GDP","TOT","USD_CAP","A","2009",37749.885736,
"BEL","GDP","TOT","USD_CAP","A","2010",39837.995894,
"BEL","GDP","TOT","USD_CAP","A","2011",40942.230717,
"BEL","GDP","TOT","USD_CAP","A","2012",42290.858433,
"BEL","GDP","TOT","USD_CAP","A","2013",43671.146878,
"BEL","GDP","TOT","USD_CAP","A","2014",44929.532494,
"BEL","GDP","TOT","USD_CAP","A","2015",46200.86629,
"BEL","GDP","TOT","USD_CAP","A","2016",48597.487117,
"BEL","GDP","TOT","USD_CAP","A","2017",50442.060625,
"BEL","GDP","TOT","USD_CAP","A","2018",52530.381806,
"BEL","GDP","TOT","USD_CAP","A","2019",55804.725289,
"BEL","GDP","TOT","USD_CAP","A","2020",54652.164337,
"BEL","GDP","TOT","USD_CAP","A","2021",59479.895839,
"BEL","GDP","TOT","USD_CAP","A","2022",65509.386133,"P"
"CAN","GDP","TOT","MLN_USD","A","1961",44299.933,
"CAN","GDP","TOT","MLN_USD","A","1962",48574.474,
"CAN","GDP","TOT","MLN_USD","A","1963",51906.612,
"CAN","GDP","TOT","MLN_USD","A","1964",56381.698,
"CAN","GDP","TOT","MLN_USD","A","1965",61782.956,
"CAN","GDP","TOT","MLN_USD","A","1966",68222.013,
"CAN","GDP","TOT","MLN_USD","A","1967",72368.942,
"CAN","GDP","TOT","MLN_USD","A","1968",80018.55,
"CAN","GDP","TOT","MLN_USD","A","1969",88693.465,
"CAN","GDP","TOT","MLN_USD","A","1970",99264.297,
"CAN","GDP","TOT","MLN_USD","A","1971",108487.491,
"CAN","GDP","TOT","MLN_USD","A","1972",119424.079,
"CAN","GDP","TOT","MLN_USD","A","1973",134444.357,
"CAN","GDP","TOT","MLN_USD","A","1974",151463.161,
"CAN","GDP","TOT","MLN_USD","A","1975",168050.057,
"CAN","GDP","TOT","MLN_USD","A","1976",187740.084,
"CAN","GDP","TOT","MLN_USD","A","1977",206453.435,
"CAN","GDP","TOT","MLN_USD","A","1978",229230.414,
"CAN","GDP","TOT","MLN_USD","A","1979",257496.378,
"CAN","GDP","TOT","MLN_USD","A","1980",286868.679,
"CAN","GDP","TOT","MLN_USD","A","1981",324813.802,
"CAN","GDP","TOT","MLN_USD","A","1982",333889.388,
"CAN","GDP","TOT","MLN_USD","A","1983",355992.913,
"CAN","GDP","TOT","MLN_USD","A","1984",390628.604,
"CAN","GDP","TOT","MLN_USD","A","1985",422072.898,
"CAN","GDP","TOT","MLN_USD","A","1986",439808.702,
"CAN","GDP","TOT","MLN_USD","A","1987",469040.522,
"CAN","GDP","TOT","MLN_USD","A","1988",507000.423,
"CAN","GDP","TOT","MLN_USD","A","1989",539084.222,
"CAN","GDP","TOT","MLN_USD","A","1990",560184.877,
"CAN","GDP","TOT","MLN_USD","A","1991",567047.864,
"CAN","GDP","TOT","MLN_USD","A","1992",585191.62,
"CAN","GDP","TOT","MLN_USD","A","1993",615002.847,
"CAN","GDP","TOT","MLN_USD","A","1994",656367.112,
"CAN","GDP","TOT","MLN_USD","A","1995",688183.628,
"CAN","GDP","TOT","MLN_USD","A","1996",712130.958,
"CAN","GDP","TOT","MLN_USD","A","1997",755416.033,
"CAN","GDP","TOT","MLN_USD","A","1998",793682.05,
"CAN","GDP","TOT","MLN_USD","A","1999",846421.343,
"CAN","GDP","TOT","MLN_USD","A","2000",901003.29,
"CAN","GDP","TOT","MLN_USD","A","2001",937793.044,
"CAN","GDP","TOT","MLN_USD","A","2002",971009.088,
"CAN","GDP","TOT","MLN_USD","A","2003",1023686.549,
"CAN","GDP","TOT","MLN_USD","A","2004",1083615.23,
"CAN","GDP","TOT","MLN_USD","A","2005",1171340.162,
"CAN","GDP","TOT","MLN_USD","A","2006",1241618.911,
"CAN","GDP","TOT","MLN_USD","A","2007",1301593.852,
"CAN","GDP","TOT","MLN_USD","A","2008",1342396.613,
"CAN","GDP","TOT","MLN_USD","A","2009",1307000.658,
"CAN","GDP","TOT","MLN_USD","A","2010",1363578.975,
"CAN","GDP","TOT","MLN_USD","A","2011",1430807.125,
"CAN","GDP","TOT","MLN_USD","A","2012",1468094.965,
"CAN","GDP","TOT","MLN_USD","A","2013",1554122.745,
"CAN","GDP","TOT","MLN_USD","A","2014",1621396.709,
"CAN","GDP","TOT","MLN_USD","A","2015",1594850.842,
"CAN","GDP","TOT","MLN_USD","A","2016",1678093.396,
"CAN","GDP","TOT","MLN_USD","A","2017",1765763.154,
"CAN","GDP","TOT","MLN_USD","A","2018",1852987.755,
"CAN","GDP","TOT","MLN_USD","A","2019",1873760.081,
"CAN","GDP","TOT","MLN_USD","A","2020",1794940.001,
"CAN","GDP","TOT","MLN_USD","A","2021",2026899.115,
"CAN","GDP","TOT","MLN_USD","A","2022",2271469.345,
"CAN","GDP","TOT","USD_CAP","A","1970",4578.571353,
"CAN","GDP","TOT","USD_CAP","A","1971",4939.774725,
"CAN","GDP","TOT","USD_CAP","A","1972",5374.992803,
"CAN","GDP","TOT","USD_CAP","A","1973",5977.489317,
"CAN","GDP","TOT","USD_CAP","A","1974",6640.800015,
"CAN","GDP","TOT","USD_CAP","A","1975",7261.291122,
"CAN","GDP","TOT","USD_CAP","A","1976",8006.039296,
"CAN","GDP","TOT","USD_CAP","A","1977",8701.626955,
"CAN","GDP","TOT","USD_CAP","A","1978",9565.933831,
"CAN","GDP","TOT","USD_CAP","A","1979",10639.667377,
"CAN","GDP","TOT","USD_CAP","A","1980",11701.442943,
"CAN","GDP","TOT","USD_CAP","A","1981",13086.821695,
"CAN","GDP","TOT","USD_CAP","A","1982",13293.393286,
"CAN","GDP","TOT","USD_CAP","A","1983",14034.005498,
"CAN","GDP","TOT","USD_CAP","A","1984",15254.727065,
"CAN","GDP","TOT","USD_CAP","A","1985",16332.753021,
"CAN","GDP","TOT","USD_CAP","A","1986",16850.728641,
"CAN","GDP","TOT","USD_CAP","A","1987",17735.380147,
"CAN","GDP","TOT","USD_CAP","A","1988",18923.753758,
"CAN","GDP","TOT","USD_CAP","A","1989",19763.483902,
"CAN","GDP","TOT","USD_CAP","A","1990",20229.752821,
"CAN","GDP","TOT","USD_CAP","A","1991",20224.680598,
"CAN","GDP","TOT","USD_CAP","A","1992",20626.208981,
"CAN","GDP","TOT","USD_CAP","A","1993",21440.052546,
"CAN","GDP","TOT","USD_CAP","A","1994",22632.831273,
"CAN","GDP","TOT","USD_CAP","A","1995",23485.643444,
"CAN","GDP","TOT","USD_CAP","A","1996",24050.176142,
"CAN","GDP","TOT","USD_CAP","A","1997",25259.725362,
"CAN","GDP","TOT","USD_CAP","A","1998",26319.930258,
"CAN","GDP","TOT","USD_CAP","A","1999",27841.629576,
"CAN","GDP","TOT","USD_CAP","A","2000",29362.289573,
"CAN","GDP","TOT","USD_CAP","A","2001",30231.005032,
